year,state,slavery_legal,GISJOIN,border_county,white_pop,Mean_household,Median_household,Gini_household,observations_hh,Pct_heads_farmers_planters,Pct_heads_unskilled_laborers,slope,elevation,ph,enslaved_per_white
1860,Tennessee,1,G4700490,0,4865,292.5440457463464,105.78571428571428,0.7017823352094925,815,74.1656365883807,6.056860321384425,9.14673417236203,441.938956123723,53.34984252595196,3.843782117163412
1860,Illinois,0,G1700510,0,11146,298.59124504097235,133.33333333333334,0.6899845769309005,2017,31.85929648241206,5.577889447236181,1.13735123995052,169.25453384079,60.19291637385807,0
1860,Ohio,0,G3900130,1,35401,413.71991371525905,83.33333333333333,0.7546067381752599,6393,40.45962129794465,13.400226573879268,10.1686201790415,339.974754138111,55.8924019057597,0
1860,Missouri,1,G2901670,0,9468,515.8248593998594,266.6666666666667,0.6113438324262499,1677,56.63663663663664,19.63963963963964,2.87478791477974,319.138715920565,58.696047816802434,5.407689057879172
1860,Tennessee,1,G4700310,0,8150,606.5923732426827,166.66666666666666,0.7397271236232891,1454,58.09128630705395,11.065006915629322,3.53147358831281,332.203263424336,54.041575603557796,18.76073619631902
1860,Ohio,0,G3900850,0,15540,660.7582076291159,281.66666666666663,0.6712645476086676,3185,43.115124153498876,12.415349887133182,2.01442531200605,231.654962671644,59.14941724941727,0
1860,Iowa,0,G1900130,0,8226,600.3375383275846,270,0.6701408079762896,1620,58.64848109113453,5.207687538747676,0.97584253995104,280.569790914185,61.87683750496623,0
1860,Illinois,0,G1701270,1,6101,257.7325250369504,125,0.6503292262565774,1192,55.92048401037165,12.013828867761452,2.02079670467675,118.417065314453,56.783951155691234,0
1860,Virginia,1,G5100610,0,10430,2809.280048820181,241.66666666666666,0.8072766838463608,2123,41.36363636363637,11.464646464646465,4.35834003257244,162.876881041707,55.3261951518552,100.23969319271333
1860,Illinois,0,G1700610,0,16067,530.0922008989633,171.42857142857142,0.7206821075706007,2836,49.82142857142857,11.5,1.92466104115082,165.938684645719,61.436195752539234,0
1860,Iowa,0,G1901050,0,13299,399.96570547719466,218.75000000000017,0.6041153372062793,2461,60.97261953412342,7.029015120555783,3.09426599686308,268.548171356269,63.98233604915187,0
1860,Missouri,1,G2900950,0,18882,1095.8185763030574,266.6666666666667,0.7510345218308664,3581,40.73136427566808,10.886075949367088,2.93945419081336,271.431627732198,63.035524895584,20.88761783709353
1860,Mississippi,1,G2800930,0,11376,4516.71268821427,787.8571428571429,0.7793484564528659,2047,63.264299802761336,2.2682445759368837,2.91230325007862,133.781444529332,54.203624830838464,153.2964135021097
