point_id,coef,se,p_value,n_treat,n_control,bw_left,bw_right
1,0.08187706672634207,0.10490974008004547,0.43512458842895013,59,149,209.61288810645095,209.61288810645095
2,-0.05418419846987006,0.09198837221880939,0.5558390519940417,72,178,219.25001416222733,219.25001416222733
3,-0.041052781356622825,0.08598872610661087,0.633062713128023,71,165,200.71565093278406,200.71565093278406
4,0.013364293521410322,0.08287953116870433,0.8718967954688924,62,118,164.8990673425344,164.8990673425344
5,0.01752029416043286,0.09379917708392059,0.8518290839093086,57,98,152.71584822115537,152.71584822115537
6,4.0225893538567425e-4,0.11666454261760854,0.997248902272863,48,96,148.81012019119763,148.81012019119763
7,0.10772799931843308,0.14097358330894566,0.44476502817513264,51,79,139.54048581208716,139.54048581208716
8,0.17951014757626854,0.13698340530666436,0.19004304591967477,65,76,146.64016758383076,146.64016758383076
9,0.034104487288812546,0.15662973635956184,0.8276320515539054,78,106,167.8820517850125,167.8820517850125
10,-0.13021233849907837,0.17366381341591328,0.4533779047741322,139,151,212.8982877311174,212.8982877311174
11,-0.23177319941695246,0.20507024316596173,0.25838618602921254,129,128,199.57216303033988,199.57216303033988
12,-0.17812094075701693,0.14904835368076086,0.23206564574584299,136,93,189.07642697303595,189.07642697303595
13,9.312456254572735e-4,0.12258385448568503,0.9939386849663738,161,102,202.95213037906487,202.95213037906487
14,0.06906458062385118,0.14624668816366485,0.6367503938237427,196,111,219.32902085227292,219.32902085227292
15,0.21904421991765893,0.13289797214479412,0.09930888587481547,210,95,220.77796623590598,220.77796623590598
16,0.3137497201854548,0.10376336635820319,0.0024970050314520684,376,164,296.7249099835257,296.7249099835257
17,0.3490025037322494,0.14562538434736164,0.016548998306412273,145,72,178.16507601927785,178.16507601927785
18,0.3505491881267773,0.10483112479269835,8.25970404808689e-4,132,77,168.4654269603623,168.4654269603623
19,0.29319127307706544,0.08677872262916533,7.285385086785137e-4,155,102,184.27792232771105,184.27792232771105
20,0.31195729601056577,0.08728677981614749,3.516559748108472e-4,132,106,170.2506317438154,170.2506317438154
21,0.10537801736784858,0.09336143691002537,0.2590200542205357,219,162,225.00631246729984,225.00631246729984
22,0.1459820957231927,0.09431248303710058,0.12165709027097597,198,159,210.1790447929728,210.1790447929728
23,-0.002266210485289022,0.1048369866540277,0.9827538580937317,123,96,151.53117763326995,151.53117763326995
24,0.037915408299875386,0.12675189120786604,0.7648401642130792,104,97,144.87975564320297,144.87975564320297
25,-0.009925205662566716,0.13063912681105636,0.9394396089637957,131,108,159.80704773162657,159.80704773162657
26,-0.006588367260031758,0.14033604184698006,0.9625554057238871,126,132,168.5041904000526,168.5041904000526
27,0.058329010112567636,0.13495268099961077,0.6655828045399413,100,116,150.0164498571296,150.0164498571296
28,0.14224286537230646,0.1773800759591129,0.42260499289284165,113,158,175.23325558321758,175.23325558321758
29,-0.2589616517719424,0.17979664103463647,0.14978167682974558,87,129,152.35364836164848,152.35364836164848
30,0.24385297006718643,0.20073622385282885,0.22444503140071684,135,132,173.6672949684565,173.6672949684565
31,0.13427980479333718,0.1513799930402552,0.37505844732426546,207,168,214.9478823680459,214.9478823680459
32,-0.03263752773432556,0.1454923653709426,0.8225046766911636,240,184,236.82669902480052,236.82669902480052
33,-0.1817896968088959,0.12649721679069767,0.15068835371310857,251,146,228.33332092433005,228.33332092433005
34,-0.15746061957465074,0.14201805785351845,0.26754382499017715,206,139,213.5139008566537,213.5139008566537
35,-0.2286383700759828,0.15192279097040717,0.13233326665198564,195,125,202.49401194544768,202.49401194544768
36,-0.4157742609326364,0.1654422474303638,0.011967264053305124,104,92,162.59229998311682,162.59229998311682
37,-0.24718624366453348,0.1318658206229062,0.06085761272711747,114,104,174.77374095619774,174.77374095619774
38,-0.24036069175448033,0.15042672185647818,0.11007435991036586,134,134,206.03946181937957,206.03946181937957
39,-0.27171479894302214,0.1871383564839229,0.1465166046465434,101,142,202.9821876702045,202.9821876702045
40,-0.2979069593850775,0.22074944891244078,0.17716830960898128,80,142,200.54349431462444,200.54349431462444
41,-0.12653906723093333,0.20327794495042495,0.5336178440163873,109,126,195.7875645856212,195.7875645856212
42,0.14883990737376687,0.23358336939456587,0.5239929482523085,74,77,146.19343723760207,146.19343723760207
43,-0.1485571962579964,0.2806805739770033,0.5966147314439406,81,63,143.82866557834467,143.82866557834467
44,-0.24533077749639043,0.21035356459531873,0.24350198265664755,97,61,148.19024899997464,148.19024899997464
45,-0.4895011892068324,0.1515310414407262,0.001236305151429582,144,128,206.6336291893936,206.6336291893936
46,-0.47593176038228535,0.1505147110571663,0.0015667439285945001,163,149,240.80837948927137,240.80837948927137
47,-0.5495861964864694,0.16224401871009958,7.055715372453492e-4,177,179,280.2888439377764,280.2888439377764
48,-0.6800090083832133,0.16893367648024304,5.6902323814456374e-5,173,193,303.88555343181616,303.88555343181616
49,-0.7065242190796033,0.14799477842869294,1.8061967975514221e-6,160,173,287.58289894316215,287.58289894316215
50,-0.7591760577574573,0.16426436070985706,3.8065885205623917e-6,138,130,262.91052431790393,262.91052431790393
