coef,se,p_value,n_treat,n_control,bw_left,bw_right,spec_suffix,bw_method,kernel
0.1916962717631666,0.057426854906816836,8.435503790706894e-4,221,237,70.72472883136834,70.72472883136834,_geo_enslaved,msesum,uniform
0.33546423090965344,0.09166621420098461,2.525817953261349e-4,323,379,146.84559402406808,146.84559402406808,_geo_noborder,msesum,uniform
0.07501317535205776,0.12765556552274437,0.5567862690014487,116,130,58.368095287173944,58.368095287173944,_geo_noborder_enslaved,msesum,uniform
0.36922301637609856,0.07447727150944014,7.139645835525619e-7,274,304,92.31896793260448,92.31896793260448,_no_controls,cerrd,uniform
0.3923003988323964,0.068586569824432,1.0665924468478554e-8,242,269,79.06769688354105,79.06769688354105,_geo,cerrd,uniform
0.22804545363365825,0.07186754472567651,0.0015080215372588514,152,155,43.73256897758279,43.73256897758279,_geo_enslaved,cerrd,uniform
0.4118299498729516,0.15888542704626937,0.009542165174064771,149,167,71.47821791158741,71.47821791158741,_geo_noborder,cerrd,uniform
-0.01634920684493349,0.21736662524529574,0.9400437372694858,62,60,38.45805790187607,38.45805790187607,_geo_noborder_enslaved,cerrd,uniform
0.3864686941413673,0.07970324073323348,1.2418213848743453e-6,238,214,64.61804941900569,76.05850786826822,_no_controls,certwo,uniform
0.4468333360184773,0.07033685790292014,2.1148244338317255e-10,288,232,68.64358463013845,98.00022247542572,_geo,certwo,uniform
0.1627232506698698,0.06508165364332454,0.012409037187511157,147,208,61.565971092351496,42.45915296105179,_geo_enslaved,certwo,uniform
0.49221147231983287,0.15595957909433258,0.001599381692564486,187,136,60.9689553699884,86.11697772590823,_geo_noborder,certwo,uniform
-0.026899094740253843,0.15672338008223208,0.8637251047619172,63,128,57.266635562468686,39.1647876281225,_geo_noborder_enslaved,certwo,uniform
0.339937338925008,0.08340834498697582,4.589990203784825e-5,206,214,64.6601060381706,64.6601060381706,_no_controls,cersum,uniform
0.35808468227410123,0.060533776993349164,3.309644213049686e-9,350,404,125.92046355916435,125.92046355916435,_geo,cersum,uniform
0.22133534911215016,0.06895535723954672,0.0013281098477096439,163,164,48.31113563269099,48.31113563269099,_geo_enslaved,cersum,uniform
0.4367624850864774,0.11817573349934173,2.1913262772882752e-4,220,259,100.6727227664818,100.6727227664818,_geo_noborder,cersum,uniform
0.07573196887800535,0.19486315044653918,0.6975411282811974,65,67,40.01849122884568,40.01849122884568,_geo_noborder_enslaved,cersum,uniform
0.32363252968533196,0.06584604405054312,8.878780605433122e-7,350,407,126.15563224356553,126.15563224356553,_no_controls,mserd,epanechnikov
0.397746709633092,0.05901994826475959,1.592708206905196e-11,361,414,130.17210131418952,130.17210131418952,_geo,mserd,epanechnikov
0.19172873414313898,0.058083126097888176,9.636255237432868e-4,236,252,75.48673144298009,75.48673144298009,_geo_enslaved,mserd,epanechnikov
0.4397769377147603,0.10784618303460494,4.546063512921026e-5,254,304,117.49551581068538,117.49551581068538,_geo_noborder,mserd,epanechnikov
0.16404632000104344,0.11106507029390887,0.13966788722672954,142,160,68.53730345594032,68.53730345594032,_geo_noborder_enslaved,mserd,epanechnikov
0.345666786130705,0.06771271920200961,3.3096623483182664e-7,343,358,108.38425854549251,122.47848166270215,_no_controls,msetwo,epanechnikov
0.42048066777776,0.06191022985860386,1.1075827910669904e-11,322,358,107.93291616244751,113.4581252456506,_geo,msetwo,epanechnikov
0.17102863187866119,0.05051788978854639,7.104709025361813e-4,270,351,105.11863460044876,90.64862917569421,_geo_enslaved,msetwo,epanechnikov
0.4411383036193712,0.11030938546563168,6.358371426651839e-5,243,303,116.61862371164075,110.84461675573777,_geo_noborder,msetwo,epanechnikov
0.0980833970993426,0.08601992954197762,0.2541861690319383,157,296,113.36530484548612,73.55215164260441,_geo_noborder_enslaved,msetwo,epanechnikov
0.35810548715258506,0.07147617995106793,5.439116938060195e-7,288,324,98.00638031462732,98.00638031462732,_no_controls,msesum,epanechnikov
0.42669449765247874,0.0650669184975902,5.4614920139883514e-11,281,316,95.66530314870599,95.66530314870599,_geo,msesum,epanechnikov
0.17485828554052654,0.05518986420830363,0.00153330925532345,251,278,82.83911822486682,82.83911822486682,_geo_enslaved,msesum,epanechnikov
0.4665177391556041,0.1206639418826595,1.1051874110957467e-4,215,253,98.540880876255045,98.540880876255045,_geo_noborder,msesum,epanechnikov
0.15156508041899555,0.09825984445581037,0.12295394105489336,166,189,77.0635960795058,77.0635960795058,_geo_noborder_enslaved,msesum,epanechnikov
0.35619521340513494,0.0746186183929373,1.8101251829064992e-6,261,291,86.15423341045837,86.15423341045837,_no_controls,cerrd,epanechnikov
0.422686295967585,0.06660637296953963,2.209366748115296e-10,269,294,88.91233656570998,88.91233656570998,_geo,cerrd,epanechnikov
0.23035049590140716,0.07080320407300704,0.0011403652811116593,171,176,51.56399722515237,51.56399722515237,_geo_enslaved,cerrd,epanechnikov
0.42770087623681996,0.1394843259969953,0.002167252898686014,172,200,80.55123184407694,80.55123184407694,_geo_noborder,cerrd,epanechnikov
0.19813105899269526,0.17495659065256908,0.25744176847647593,86,89,46.990731215499984,46.990731215499984,_geo_noborder_enslaved,cerrd,epanechnikov
0.37232548851513947,0.07761396256409639,1.6094251841734695e-6,254,249,74.01780279393031,83.64303288936341,_no_controls,certwo,epanechnikov
0.4270319250501257,0.07158417189856625,2.439581007747869e-9,242,247,73.72215452826842,77.49607570371249,_geo,certwo,epanechnikov
0.19434567919862633,0.060767724742570306,0.0013830142132110392,199,240,71.80516203624036,61.920890915909986,_geo_enslaved,certwo,epanechnikov
0.41810849732083755,0.1443156445510043,0.0037653283202043063,163,200,79.95006218849457,75.99158454136759,_geo_noborder,certwo,epanechnikov
0.08363618888630714,0.12129716921261299,0.4904993861527916,95,195,77.72582667455004,50.42902498171973,_geo_noborder_enslaved,certwo,epanechnikov
0.3760659421870507,0.0833001450171901,6.343959097145288e-6,213,227,66.9305398037131,66.9305398037131,_no_controls,cersum,epanechnikov
0.4345158477600167,0.07596697910583274,1.066501694809387e-8,208,219,65.34292329420389,65.34292329420389,_geo,cersum,epanechnikov
0.21657114564612032,0.0667461061068626,0.0011757407852599868,186,200,56.586316305239,56.586316305239,_geo_enslaved,cersum,epanechnikov
0.44062282171533673,0.1617711080385222,0.00645468348584044,141,156,67.55653002427962,67.55653002427962,_geo_noborder,cersum,epanechnikov
0.2357454981472802,0.15002100572179897,0.11608591353306695,101,114,52.836551006122924,52.836551006122924,_geo_noborder_enslaved,cersum,epanechnikov
